Matching_ProteinAccession	S10	S1	S2	S3	S4	S5	S6	S7	S8	S9
ppa:PAS_chr2-1_0734	15.320399942311186	15.655792189858523	15.28215195121734	15.869989495784456	15.541248369475996	15.573489557911271	15.648849838594131	15.695318574376024	15.603917078666832	15.449542005379907
ppa:PAS_chr2-1_0670	14.986601841809051	16.04463991895381	14.885167200946931	14.087981204990491	14.436219340625042	14.826438899117276	15.1783607666935	15.31366706958018	15.51108484844569	16.133673424896838
ppa:PAS_chr2-1_0875	No Data	No Data	11.37477325224459	No Data	No Data	No Data	No Data	No Data	No Data	No Data
ppa:PAS_chr2-1_0793	No Data	No Data	11.721136225632984	No Data	No Data	No Data	No Data	No Data	No Data	No Data
ppa:PAS_chr2-1_0636	15.812244006458432	No Data	15.079481691314763	16.41069847989427	16.437792702807723	16.774348124523044	14.893295790136976	16.857897112598902	13.989813447963456	14.522044839958369
ppa:PAS_chr2-1_0612	20.48540198774783	20.176297958222285	20.477285680103243	20.554968890594584	20.52313417926756	20.62144145051681	20.38127823348137	20.098847487112025	20.95675562622462	20.829625193812703
ppa:PAS_chr2-1_0569	14.941993060390914	14.377152796855762	14.98024628603284	14.76916713743996	14.525859249919968	14.856239622511689	14.495593886902505	14.52445658659972	15.004684588738398	15.249709094596836
ppa:PAS_chr2-1_0727	15.24268829083224	15.526079259575797	15.153443176323991	14.67296695192254	No Data	15.043728048800604	14.665367907297972	14.683036039692348	14.8743971961058	14.992665849409494
ppa:PAS_chr2-1_0861	15.023705461157066	16.43391954075224	15.943398812346963	15.359605207040945	15.676455028922293	15.005469330851623	15.957665431141164	15.454516433875218	15.66332757900179	15.52820202575277
ppa:PAS_chr2-1_0552	17.65715541572539	16.78845488993891	17.221853179530232	17.0071554502815	17.324342773212692	17.43922394309532	16.92271831649124	17.119323333323045	17.198542161104132	17.336995445057866
ppa:PAS_chr2-1_0856	13.585519158483718	No Data	No Data	No Data	13.991060996829646	No Data	13.04236208460014	No Data	13.671096133507174	13.778353102776755
ppa:PAS_chr2-1_0751	14.82597514232371	15.496723120834192	15.086959350067284	15.223701990626934	14.080415003472334	14.70454589492969	14.653629708013826	14.915156708364693	14.387046381046147	14.448337655336864
ppa:PAS_chr2-1_0863	16.313989450135537	17.504882497427534	17.260713267567983	17.003973856617726	16.697518242998992	16.631883988384168	17.290250641143334	17.085711359313244	16.948173194254984	16.73164179461799
ppa:PAS_chr2-1_0517	15.645111969460832	15.737267460928315	15.658542087474666	16.23460111353398	16.044625078782154	15.909028200213358	15.328288693002497	14.750325994051366	15.676470417026035	15.799614729864349
ppa:PAS_chr2-1_0475	No Data	No Data	12.476196758980269	No Data	12.448807722196618	13.450389323579298	No Data	12.596015683202111	No Data	12.720178385083674
ppa:PAS_chr2-1_0483	20.10374658267056	21.024491425695	20.44489798176165	20.61962961243324	20.91911873822753	20.74566027203963	19.97858722904124	20.17576044112287	21.2164970625387	20.887017153818466
ppa:PAS_chr2-1_0502	23.017412817482462	22.932250802743027	23.240955934899777	23.439995573785183	23.42278776650972	23.26375231207872	22.679235672158185	22.951364051335588	22.82510814494809	22.970153121796248
ppa:PAS_chr2-1_0482	21.485652205113475	22.225339550351688	22.019971062753573	22.29401082427322	21.579175963440143	21.726646207953213	22.12401636777409	22.06456121672753	21.74109177755274	21.75764738611452
ppa:PAS_chr2-1_0833	17.662349364526136	16.849802511256183	16.73790448584557	17.49252313799058	17.724655088279892	17.641828617412976	16.854227796988276	16.6807361635123	17.74785635789154	17.616695669617513
ppa:PAS_chr2-1_0564	19.65035310480339	18.95318278802056	19.41301412402269	19.56379408507244	19.607415092531724	19.501857224893243	19.016834126022395	18.929957080967785	19.38047493717128	19.52842370549531
ppa:PAS_chr2-1_0422	No Data	No Data	No Data	11.4425912323771	No Data	No Data	No Data	No Data	No Data	No Data
ppa:PAS_chr2-1_0581	13.850246462034765	13.349207110762778	14.27856289030501	No Data	13.709033629729037	14.04387937206267	13.88130266454964	14.72961348339554	No Data	13.48007399783532
ppa:PAS_chr2-1_0461	17.91352832504861	17.776940289332185	18.17068611050924	17.697601489857178	18.00019191987237	17.609132398533255	17.964422398004604	18.01825723943869	17.912478231990494	17.88670465226439
ppa:PAS_chr2-1_0398	14.628987786542586	14.717233360411566	13.68355333622826	13.824931653860013	14.367789853273896	14.258670546137322	14.247488619379324	13.7812473388111	14.14632565888545	14.463185957473682
ppa:PAS_chr2-1_0429	23.620706899541624	23.87359824767418	24.918804744931435	24.36656341173685	24.70129070185756	23.83545321009105	22.01151460048295	23.75825788728349	22.891650316722057	22.042855169393
ppa:PAS_chr2-1_0892	19.56971424977029	19.92008848409774	19.242818377155423	18.835894371533143	19.222074808128017	19.37904911442504	19.94430536867932	19.34652820605394	19.16310389208235	19.291052631763748
ppa:PAS_chr2-1_0294	13.080372711589142	13.277275763468417	13.088642362258984	12.881182871729736	13.050900839596626	No Data	13.529988565526038	13.35256465564914	12.911621114116947	12.963726907504856
ppa:PAS_chr2-1_0501	19.74615006115063	18.33041813195773	18.68208482250889	18.97866341997658	19.396014272996805	19.719707789626604	18.22542369646064	18.555191996810883	18.948477563636065	19.30038146949023
ppa:PAS_chr2-1_0395	14.503735618167156	16.26988486707186	14.763367189598933	13.95312940163292	15.013449106002303	14.45489628796311	16.418617644811402	15.169033473719706	14.110338017530797	15.015067214013834
ppa:PAS_chr2-1_0822	11.0411121705426	11.83618166103526	No Data	No Data	No Data	11.630008992108737	No Data	11.100645337370544	No Data	11.77859112740492
ppa:PAS_chr2-1_0236	14.502030771716171	No Data	14.2262813537102	12.824510045957698	13.95182192903808	13.335421841551687	14.26363312517246	14.068102866701803	14.06870333900268	15.439293704826005
ppa:PAS_chr2-1_0344	14.962379405184548	14.49677760313033	14.979100152906195	15.05582589140991	15.160042510697282	14.974131402665703	14.995097914778828	14.608137147111918	15.47591472407204	15.227206381253591
ppa:PAS_chr2-1_0474	13.788204644471332	No Data	No Data	No Data	No Data	13.928777502396912	13.513403526362849	No Data	11.625751086609837	13.756598262617713
ppa:PAS_chr2-1_0821	17.155234843079437	17.42803731041736	17.070595299265424	17.167014414060436	17.045488556109042	17.096433833180523	17.31695045740926	16.816518671990593	16.98551807665926	17.0555766949606
ppa:PAS_chr2-1_0232	16.210190192818796	15.815340391516902	15.536738817464924	16.14804469834887	16.102030474003136	16.105041920241494	15.370751651028783	15.72810859780465	16.091935220347516	16.1633238276096
ppa:PAS_chr2-1_0266	15.211943532111825	15.264782037825295	14.203667624825272	No Data	15.51401751027805	15.292724916616962	13.311839623401452	14.94712117717054	15.779997117754483	15.233230982465214
A0A1G4KQ11	17.46428424094987	No Data	16.46931626222781	17.14116806866024	16.960605107285346	17.30576494237907	No Data	15.754677846448711	16.92011238765614	16.909020781543937
ppa:PAS_chr2-1_0831	17.126908292651972	16.966972451283617	16.85421276571405	17.065065515191296	17.039871712254	17.165094070012916	16.67587392718568	16.791032489531368	17.10171909446324	17.182849712906453
ppa:PAS_chr2-1_0143	18.103529699554503	16.866648546042388	17.71485443703877	17.65472178685626	18.188927444672647	17.841057809930092	17.57184717526947	17.738079267823384	18.154080420256616	18.47789065179421
ppa:PAS_chr2-1_0258	15.907392147412406	15.864579315750774	16.140862371856382	16.480698877223105	16.389614929342887	16.259317864597488	15.745129992494624	16.367998423258623	16.400464631842933	16.42861191936103
ppa:PAS_chr2-1_0189	18.12626334220908	15.558377736125692	15.725276587641694	18.336230995208137	18.30987195781441	18.75535216266794	15.286167135991825	15.0347227412631	18.23231493507836	18.112583474089632
ppa:PAS_chr2-1_0204	17.355082873082022	16.604734983298755	16.85941402544127	17.442604393191374	17.483374696366166	17.937948017460794	16.555523783010376	16.92911019748842	16.996838420906485	17.18213865263438
ppa:PAS_chr2-1_0191	19.558899448127693	20.546977450625786	20.459611845197664	19.942609000419107	20.07554688260356	19.538879114317066	20.75024328082166	20.333426043204653	20.1058490581564	19.81851957215212
ppa:PAS_chr2-1_0271	17.293951206401953	16.35672907207029	16.41825977668206	16.880170164327723	17.08582269206111	17.292910091714432	16.39429246211928	16.466678559283125	16.460901165251144	16.940363875069636
ppa:PAS_chr2-1_0127	14.3711536777366	13.00983698727738	14.19186496873999	12.23555705063074	14.001443416009757	14.28643846984	13.356072295916812	13.87223871844277	13.44363701621057	14.112016907600502
ppa:PAS_chr2-1_0116	17.368046530010645	15.135841714922549	14.145532150716509	18.65775271676245	16.95907838392451	16.151658880704534	14.3857277450527	16.682327481588324	16.147478537648315	15.613034139362346
ppa:PAS_chr2-1_0812	23.766167948672383	24.03108748347035	23.868912584791577	23.83554650318103	23.66041749401556	23.647159974378667	24.03571615659754	23.768496220254228	23.70339225637334	23.62773424882797
ppa:PAS_chr2-1_0811	14.499470752705678	14.566283799586667	15.167598685809988	14.911827168679682	14.957611590490316	15.44292919947294	14.952169797594468	13.772177324254582	14.993455686026037	14.656703513899314
ppa:PAS_chr2-1_0124	17.72954005003465	17.76399401151468	17.850910844889828	17.670265296256783	17.927430491273057	17.76675292121759	17.52708297122916	17.603143092727965	17.591227620016106	17.84458538387871
ppa:PAS_chr2-1_0199	16.78904522951889	17.77602703822128	16.583569915908825	16.759601543974757	16.669809483069876	16.77637439477822	17.0019965403152	17.439439305715915	16.233482321790937	17.080047836056718
ppa:PAS_chr2-1_0051	12.60030642664151	14.297970103385866	12.661099370187706	No Data	No Data	12.760624327097526	13.01289268567563	11.536974954413155	No Data	12.00527708366246
ppa:PAS_chr2-1_0027	17.442400387077413	15.11952677374252	15.896240465155058	16.41511544830951	16.88748996273613	17.29533763105288	14.73352659229139	15.606840508691624	16.14610762363431	16.92962385881809
ppa:PAS_chr2-1_0038	17.31139341824094	17.181961287603666	17.543413499318838	17.40776747801724	17.75885003910437	17.269926089430413	17.162056588276094	17.28260333232643	17.371137987098066	17.326191773585744
ppa:PAS_chr2-1_0034	15.390030370998987	15.121947016760096	14.447466177293569	15.0292816655817	No Data	15.89246323597322	14.569119812914712	14.839838491248456	15.381010957957022	15.396512019841849
ppa:PAS_c131_0016	14.901168337612235	14.078198052074864	13.301491729422942	14.047489069919154	14.6558127121702	15.141797506462298	13.680808261153386	13.004379591230398	14.156833780406991	14.736170574529748
ppa:PAS_c131_0007	16.566758539404333	16.560168494176907	16.579783302172004	17.017529547358865	16.725611626304108	17.036650876199513	16.32097086592721	16.273124716469756	16.56303400422376	16.575146349802015
ppa:PAS_chr3_1122	16.8565870964438	17.606122550110562	17.326272296060118	17.27515319976568	17.09426522363129	16.63641785319708	17.679761955730296	17.105134342759666	16.999158415453916	16.86826049355396
ppa:PAS_chr2-1_0074	14.65460642160287	No Data	14.203327389420828	No Data	13.49310599227305	13.602307292216912	No Data	14.008499406389488	No Data	13.912810778696146
ppa:PAS_chr3_1135	15.802367955526751	16.611901366247096	16.867697176522913	17.08569353231109	16.47772035161049	16.16054329327754	16.888859257779743	16.906772817081748	16.95119123120268	16.401704391452725
ppa:PAS_chr3_1112	13.348948140197448	16.081039640315943	15.479083794554512	15.452262609822776	14.85480039093579	14.686050456867644	15.568830212935522	15.424979319827145	15.073721383591597	14.833284856433142
ppa:PAS_chr3_1103	16.23069568460115	14.036509356996929	13.442645013793662	15.537204652971615	13.812782104648583	16.41379589535677	14.217570824524524	15.17404577712089	14.557917870634569	15.343396517147644
ppa:PAS_chr3_1104	12.770965879775789	14.6568888511282	14.02577372394497	12.711045150495506	12.772430365026477	No Data	13.972275699048614	13.291585264805695	12.78333529769829	13.34336249271992
ppa:PAS_chr3_1111	19.524489825547533	19.872753587657726	20.816167564765124	20.27339509911349	19.6848293977635	19.81382512026783	20.00637248115597	20.546680780912187	20.116310801361788	19.746179385791915
ppa:PAS_chr3_1097	15.509295030144305	15.981504483563446	16.072300115928336	15.70265051401223	15.65561883017333	16.130547940082323	16.04605653569633	15.704897810157451	15.57099107239619	15.868539243758336
ppa:PAS_chr3_1098	15.8239399705655	15.927148239620736	15.135221574005142	15.35946995488134	15.484684014887693	15.494019947827482	14.632183952635542	15.366066298041602	15.580778407379356	15.365871061361355
ppa:PAS_chr3_1061	17.193897535233326	14.873957894911827	No Data	No Data	No Data	No Data	14.613461482289903	No Data	No Data	No Data
ppa:PAS_chr3_1062	17.323903991328784	18.2274778687334	17.567965472571288	16.824637259847165	16.96025802949167	17.63075815012295	17.099991905774036	17.276139033711488	16.342830333016348	16.922241123846117
A0A1G4KQ70	17.20933183849914	17.451699860728763	17.175830172855477	17.101349133732953	17.339690054399565	17.382031198210452	17.390327210517736	17.314851083975647	17.2236367441335	17.109750804804417
A0A1G4KQ73	16.44265020201252	16.265248330075035	16.525533712636634	15.352423488178864	15.750329776866892	16.123589095652562	16.6103282956451	15.857056594741971	16.663070732920453	15.832838068434532
ppa:PAS_chr3_1121	18.94731464251773	18.0961341149717	19.294821102435257	18.55741122984383	18.690180572957274	18.969544616630824	18.19268908333205	18.63273477891099	18.52907113964568	18.49782894000312
ppa:PAS_chr3_1033	19.11452062389398	19.279441544995905	19.167946532901823	19.255088665103727	19.130069952135983	19.164748296019003	19.4753945273697	19.5908853329116	19.21654990375329	19.15471877328078
ppa:PAS_chr3_1255	17.581581950416286	17.590322517685593	17.641324035324303	17.111039650338352	17.463061947441116	18.11201452058188	17.049279734187134	17.427273452201234	17.166045977615717	17.679123109963523
ppa:PAS_chr3_1024	20.391817702072416	18.50334414410305	18.95619462909078	19.149801997882577	19.8873843496419	20.29231657699697	18.45631254914972	18.876275055742266	19.499322812982385	20.04490451526453
ppa:PAS_chr3_1244	14.612833634690578	14.836251210790529	13.621087807944496	12.633725182319306	14.772540911687688	14.585817001387856	14.222105034273737	13.440143385574853	13.45943862300462	14.730873092436106
ppa:PAS_chr3_0975	19.64252781730873	17.442254831584087	21.61829587594568	21.133467579747883	19.821951054322646	19.289513496484616	18.23466133492992	20.89877545757923	21.02525820364251	20.078576928307225
ppa:PAS_chr3_0967	17.50328905989664	17.908677466075016	17.756698628862477	17.511428019546326	17.5973674391545	17.58893098336197	17.71570282736502	17.806586003876053	17.546480612117072	17.692601136135654
A0A1G4KQ83	15.625996275375613	13.030979083651433	13.671897130404592	15.909704787307808	15.706880331934634	16.33464060094562	12.2263185484981	13.655133792733771	15.64267334492174	14.99238276473755
ppa:PAS_chr3_1005	15.971180675628284	15.395366513757205	15.00206901480431	16.31626992914294	15.853315743047292	No Data	No Data	14.060378469606826	15.36230023247969	15.784734677837154
ppa:PAS_chr3_1038	15.132262176980678	15.705192888479946	14.32736980677393	14.803208412909736	15.36835365580674	15.282747540881315	14.685712197167444	14.662049412471658	14.957685443765588	14.922272705646744
ppa:PAS_chr3_0933	15.88253064411832	14.471324191435665	16.791227387983493	14.693706440515609	15.218443656597897	15.992662219362236	13.097840052178894	15.039718294901336	13.72753225372106	15.522451268450268
